id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1,29931E+18;1,2993E+18;2020-08-28 13:18:15 Střední Evropa (letní čas);28.08.2020;13:18:15;200;264151260;lukas_pavlica;Jamesek;;Během 10minut: karavany, bydlení v paneláku, vláda, korona, ostrost sekyrek, paušály na telefon/internet, počasí, osazenstvo okolních stolů, chorvatsko, starý jičín, mléko, úrazy v dětství a vrací se k zářijovým opatřením ve školství... plus prvních pět komentářů zvládnou sami 🙈;cs;[];[];[];1;0;1;[];[];https://twitter.com/lukas_pavlica/status/1299305290769326080;NEPRAVDA;;0;;;;;;;;[];;;;
1,29927E+18;1,29927E+18;2020-08-28 10:44:27 Střední Evropa (letní čas);28.08.2020;10:44:27;200;13347492;janhandl;Jan Handl;;USA nejen v čase korony: Jak bude vypadat návrat studentů do univerzitních měst? 😷 ⁦@Floweecz⁩  https://t.co/jhJSn9KwGb;cs;[{'screen_name': 'floweecz', 'name': 'flowee.cz', 'id': '815518549166931968'}];['https://www.flowee.cz/floweecity/styl/8104-usa-nejen-v-case-korony-jak-bude-vypadat-navrat-studentu-do-univerzitnich-mest'];[];0;0;1;[];[];https://twitter.com/JanHandl/status/1299266584779935744;NEPRAVDA;;0;;;;;;;;[];;;;
1,29927E+18;1,29927E+18;2020-08-28 10:43:00 Střední Evropa (letní čas);28.08.2020;10:43:00;200;707345563;radiozurnal1;Radiožurnál;;Školy řeší, jak co nejlépe zabránit případnému šíření koronaviru mezi dětmi. „Někteří lidé roušky a opatření zcela odmítají, jiní by byli nejradši, kdyby všichni roušky nosili pořád. Hledáme dostatečně ochranitelské a zároveň málo obtěžující řešení.“ 😷  https://t.co/yqMSsv72sz;cs;[];['https://radiozurnal.rozhlas.cz/zpatky-do-skoly-8278986/5'];[];0;0;1;[];[];https://twitter.com/Radiozurnal1/status/1299266217996214272;NEPRAVDA;;0;;;;;;;;[];;;;
1,29923E+18;1,29923E+18;2020-08-28 08:24:40 Střední Evropa (letní čas);28.08.2020;8:24:40;200;878700666;olgojchorrchoj;Zažil jsem příliš mnoho na to, abych nepochyboval!;;Přece nebudeme testovat ve větším počtu na koronavirus lidi, kteří ho ze zřejmých důvodů dost pravděpodobně mohou mít!  Ještě by nám ta statistika někam ulétla a co potom? 😂😂;cs;[];[];[];0;0;12;[];[];https://twitter.com/OlgojChorrchoj/status/1299231404769804288;NEPRAVDA;https://twitter.com/jiri_nantl/status/1299103417978290176;0;;;;;;;;[];;;;
1,29908E+18;1,29908E+18;2020-08-27 22:15:03 Střední Evropa (letní čas);27.08.2020;22:15:03;200;1,06804E+18;starkejobsprace;starkejobs nemecko;;😷 V případě další vlny nákazy koronavirem chce saský ministr zabránit dalšímu uzavření hranic 😷 Co navrhuje saský premiér Michael Kretschmer? Proč mu vadilo náhlé zavření hranic? A co na to Andrej Babiš? Dozvíte se v článku.  https://t.co/MA6Yl5YYNZ  https://t.co/qFuViof0iL;cs;[];['https://prace.starke-jobs.com/andrej-babis-michael-kretschmer-zavreni-hranic-druha-vlna-koronaviru/'];['https://pbs.twimg.com/media/EgdAjLnXYAEOcxK.jpg'];0;0;0;[];[];https://twitter.com/starkejobsprace/status/1299077992606511104;NEPRAVDA;;1;https://pbs.twimg.com/media/EgdAjLnXYAEOcxK.jpg;;;;;;;[];;;;
1,29907E+18;1,29903E+18;2020-08-27 21:39:16 Střední Evropa (letní čas);27.08.2020;21:39:16;200;1,19745E+18;cwrwmawr;Cwrw Kullervo Mawr 🇺🇦;;@MartinReir @Posledniskaut To nedělali ani před koronou 😂;cs;[];[];[];0;0;2;[];[];https://twitter.com/CwrwMawr/status/1299068987679150081;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'MartinReir', 'name': 'Martino Re', 'id': '1256705357562417154'}, {'screen_name': 'Posledniskaut', 'name': 'Poslední skaut™', 'id': '884811990'}];;;;
1,29902E+18;1,29898E+18;2020-08-27 18:37:22 Střední Evropa (letní čas);27.08.2020;18:37:22;200;3090028653;a_rychlikova;Apolena Rychlíková 🇺🇦;;@matschneid A prostě já se tomu už jen smeju co oni zas vymysleli ) tady ve Španělsku najeli úplně hned a teď s koronou se to ještě zhoršilo. Vtipný je, že otázka směrem k tomuhle vynalezu často je: bude nová finanční krize kvůli téhle picovine? ,😂;cs;[];[];[];0;0;0;[];[];https://twitter.com/A_Rychlikova/status/1299023208721645568;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'matschneid', 'name': 'Matěj Schneider', 'id': '56969804'}];;;;
1,29896E+18;1,29896E+18;2020-08-27 14:14:39 Střední Evropa (letní čas);27.08.2020;14:14:39;200;212152036;patrikdankovic;Patrik Dankovič;;Jinak tady v Portugalsku berou roušky hodně zodpovědně. Už potřetí stojíme na dálnici jen kvůli tomu, že si jeden cestující v autobusu sundal roušku přes nos 😳 řidič mimochodem vyhrožuje, že nepojede dál, dokud si roušku nenasadí i přes nos... #koronavirus;cs;[];[];[];0;0;1;['koronavirus'];[];https://twitter.com/PatrikDankovic/status/1298957094633308163;NEPRAVDA;;0;;;;;;;;[];;;;
1,2989E+18;1,29754E+18;2020-08-27 10:24:21 Střední Evropa (letní čas);27.08.2020;10:24:21;200;7,73967E+17;leablackstar;Leagsaidh;;@JulieMontek Hodlám se přestěhovat do Skotska ale s Brexitem a koronou si můžu leda tak jezdit prstem po mapě 😞;cs;[];[];[];0;0;0;[];[];https://twitter.com/LeaBlackstar/status/1298899137308622849;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'JulieMontek', 'name': 'Lucie Hrdá', 'id': '841255795459293184'}];;;;
1,29858E+18;1,29858E+18;2020-08-26 12:56:53 Střední Evropa (letní čas);26.08.2020;12:56:53;200;407040558;udalostibrno;Události Brno;;Až 1. září nastoupíte do tramvaje, autobusu či trolejbusu v Brně, nelekněte se.🦇👻👸Dopravní podnik umístí na držadla s humorem a nadsázkou míněná poděkování za to, že cestující nosí roušky, které budou od tohoto data povinné. #Brno #doprava #roušky #koronavirus #DPMB #covid  https://t.co/YACx6KTBkS;cs;[];[];['https://pbs.twimg.com/media/EgV3JQ4WAAMkBhN.jpg', 'https://pbs.twimg.com/media/EgV3KycWkAEMkiS.jpg', 'https://pbs.twimg.com/media/EgV3MmaX0AQOsMt.jpg'];4;6;47;['brno', 'doprava', 'roušky', 'koronavirus', 'dpmb', 'covid'];[];https://twitter.com/UdalostiBrno/status/1298575135960633344;NEPRAVDA;;1;https://pbs.twimg.com/media/EgV3JQ4WAAMkBhN.jpg;;;;;;;[];;;;
1,29853E+18;1,29853E+18;2020-08-26 10:03:40 Střední Evropa (letní čas);26.08.2020;10:03:40;200;1,21343E+18;holkazdopravky;šťastná;;Korona je podle mě opravdu nafouknutá bublina, ale jakmile pociťovat bolest hlavy, rýmu a bolest v krku… chvilku strach máte, ne že ne 😂;cs;[];[];[];0;0;4;[];[];https://twitter.com/holkazdopravky/status/1298531543812575232;NEPRAVDA;;0;;;;;;;;[];;;;
1,2983E+18;1,2983E+18;2020-08-25 18:27:58 Střední Evropa (letní čas);25.08.2020;18:27:58;200;984917042;nouzkvojta;Vojtěch Nouzák;{'type': 'Point', 'coordinates': [50.0833, 14.45]};Jedna z mála výhod koronaviru....Stan Wawrinka na Spojích na Balkáně na Žižkově...kdo by si to někdy pomyslel🎾🎸😍🥇🏆🔝 @ Zizkov  https://t.co/vP8loerFBE;cs;[];['https://www.instagram.com/p/CEUajoRHyIFJrqFLhkdRCID29wFYZfqeA1if6k0/?igshid=1pqrosoadr7ip'];[];0;0;0;[];[];https://twitter.com/NouzkVojta/status/1298296068564713472;NEPRAVDA;;0;;;;;;;;[];;;;
1,29829E+18;1,29797E+18;2020-08-25 17:54:26 Střední Evropa (letní čas);25.08.2020;17:54:26;200;7,24642E+17;darjannatof;Darja;;@bolkonskija @lucasbejcek @FORMAT_cz 😂 Já našetřila díky koronaviru co zavřel kina.;cs;[];[];[];1;0;1;[];[];https://twitter.com/darjannatof/status/1298287628677259264;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'bolkonskija', 'name': 'Andrej Bolkonskij🥑🍣', 'id': '1253983007008010240'}, {'screen_name': 'lucasbejcek', 'name': 'Bejcek Lukas', 'id': '126690440'}, {'screen_name': 'FORMAT_cz', 'name': 'FORMÁT', 'id': '1180890766140420102'}];;;;
1,29828E+18;1,29828E+18;2020-08-25 17:19:47 Střední Evropa (letní čas);25.08.2020;17:19:47;200;2400562754;sssirda;Michal Sirový ⚫️ ⬛️;;To „nejlepší“ z republikánského konventu. 👇  Koronavirus se skoro nezmiňoval. 😷  Bušilo se do radikálních levičáků. 💪  I když si ti troubové neuvědomují, že i díky jejich hlasům vyhrál v roce 2016 Trump. 🙈  #BidenHarrisLandslide2020 🇺🇸;cs;[];[];[];4;1;9;['bidenharrislandslide2020'];[];https://twitter.com/sssirda/status/1298278907926523912;NEPRAVDA;https://twitter.com/JonnyGeller/status/1298257373593649153;0;;;;;;;;[];;;;
1,29814E+18;1,29814E+18;2020-08-25 08:09:18 Střední Evropa (letní čas);25.08.2020;8:09:18;200;1,01807E+18;d_uhlik;UhlíkD;;@chyba_systemu Jsem četl “Koronavirem se nakazil nejrychleji muž světa Usain Bolt” - to má z toho jak rychle běhá 😂 holt spánkovej deficit se začíná projevovat;cs;[];[];[];0;0;0;[];[];https://twitter.com/d_uhlik/status/1298140375400538112;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'chyba_systemu', 'name': 'Chyba Systému', 'id': '795261410280345600'}];;;;
1,29813E+18;1,29811E+18;2020-08-25 07:18:23 Střední Evropa (letní čas);25.08.2020;7:18:23;200;2482196524;lumpenkavarnik;Lumpenkavárník 👨‍👩‍👧☕;;@PetraBarbora @SemSuchar Ona to nemusí bejt jenom rýmička nebo korona... 🙈🙈🙈  https://t.co/9cxj39qpUy;cs;[];[];['https://pbs.twimg.com/media/EgPgIjzXkAAg3JP.jpg'];2;0;4;[];[];https://twitter.com/Lumpenkavarnik/status/1298127561495584768;NEPRAVDA;;1;https://pbs.twimg.com/media/EgPgIjzXkAAg3JP.jpg;;;;;;;[{'screen_name': 'PetraBarbora', 'name': 'Petra Potesilova', 'id': '1504779718901575710'}, {'screen_name': 'SemSuchar', 'name': 'Petr Němec', 'id': '146954392'}];;;;
1,29811E+18;1,29811E+18;2020-08-25 05:49:30 Střední Evropa (letní čas);25.08.2020;5:49:30;200;108543003;drobecek666;Petr Jonas;;Delší dobu (cca půl roku) již nevlastním TV na bytě, občas se podívám na stream od #ct ale i tak asi to utnu úplně, bo zprávy jsou sama vražda, korona, zabiti.   Hledá se společnost pro zábavu chudých. 😂😎;cs;[];[];[];0;0;1;['ct'];[];https://twitter.com/drobecek666/status/1298105194828505090;NEPRAVDA;;0;;;;;;;;[];;;;
1,29799E+18;1,29799E+18;2020-08-24 22:20:36 Střední Evropa (letní čas);24.08.2020;22:20:36;200;7,46318E+17;siminni_simek;Ondřej Šimek;;To jsem z toho Maďar, z toho Koronaviru 🙈😁🤣 #COVID19 #coronavirus #vojtech #madar #babis #vladacr;cs;[];[];[];0;0;0;['covid19', 'coronavirus', 'vojtech', 'madar', 'babis', 'vladacr'];[];https://twitter.com/siminni_simek/status/1297992223544479747;NEPRAVDA;;0;;;;;;;;[];;;;
1,29798E+18;1,29796E+18;2020-08-24 21:32:30 Střední Evropa (letní čas);24.08.2020;21:32:30;200;3140209462;jirka_pytel;Jiří Pytlík;;@ZdravkoOnline @adamvojtechano Takže korona nechodí nakupovat, jezdí v MHD a ve školách chodí jen po chodbách, protože do třídy nevleze, protože už je ten virus dávno vystudovaný 😂🤟;cs;[];[];[];1;0;4;[];[];https://twitter.com/jirka_pytel/status/1297980121756860419;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'ZdravkoOnline', 'name': 'Ministerstvo zdravotnictví', 'id': '3293937255'}, {'screen_name': 'adamvojtechano', 'name': 'Adam Vojtěch', 'id': '931157413331337216'}];;;;
1,29796E+18;1,29794E+18;2020-08-24 20:27:16 Střední Evropa (letní čas);24.08.2020;20:27:16;200;8,9715E+17;jakubjefrajer;Jakub Ducháč;;@jmenujusemarty “Chorvatsko a Řecko se v posledních dnech potýkají s rekordním nárůstem nakažených koronavirem.”  😳;cs;[];[];[];0;0;5;[];[];https://twitter.com/JAKUBJEFRAJER/status/1297963703061680130;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'jmenujusemarty', 'name': 'Marty Novák', 'id': '107991047'}];;;;
1,29778E+18;1,29778E+18;2020-08-24 08:20:51 Střední Evropa (letní čas);24.08.2020;8:20:51;200;2469067495;gurycovakris;Kristýna Guryčová;;🧐 Byznys s lidskou solidaritou, nebo jen nezkušenost? Po vypuknutí korona krize chtěli pomáhat, třetinu sbírky ale nakonec rozpustili v nákladech na propagaci 🙈 Z darů od lidí tak pořídili reklamní trička a zaplatili správu sociální sítí 👉  https://t.co/7knGcBLcEA  https://t.co/fOl5Vox4Rm;cs;[];['http://irozhl.as/aX4'];['https://pbs.twimg.com/media/EgKk2CuWoAEIi59.jpg'];4;2;30;[];[];https://twitter.com/gurycovakris/status/1297780895227826176;NEPRAVDA;;1;https://pbs.twimg.com/media/EgKk2CuWoAEIi59.jpg;;;;;;;[];;;;
1,29761E+18;1,29759E+18;2020-08-23 21:11:55 Střední Evropa (letní čas);23.08.2020;21:11:55;200;378093493;jakubgulab;Jakub Gulab;;@LenickaSka šel bych do techtle, ale tam je teď všude korona 😆;cs;[];[];[];0;0;0;[];[];https://twitter.com/jakubgulab/status/1297612551879102465;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'LenickaSka', 'name': 'Ta uprimna 💐♐️🍔🇨🇿', 'id': '1057289250952146944'}];;;;
1,29758E+18;1,29758E+18;2020-08-23 19:21:58 Střední Evropa (letní čas);23.08.2020;19:21:58;200;1,16608E+18;mocneyakub;mocneyakub;;Dávám tomu 2 týdny ze budem chodit do školy a pak se zas skoro půl roku budem valet doma  Ať žije korona😚;cs;[];[];[];0;0;6;[];[];https://twitter.com/mocneyakub/status/1297584880210108418;NEPRAVDA;;0;;;;;;;;[];;;;
1,29757E+18;1,29757E+18;2020-08-23 18:28:35 Střední Evropa (letní čas);23.08.2020;18:28:35;200;2400562754;sssirda;Michal Sirový ⚫️ ⬛️;;Přes 170k mrtvých v USA v důsledku koronaviru. 👇  Republikáni: „Not great, not terrible.“ 🙈  https://t.co/UbAEL892Jg;cs;[];[];['https://pbs.twimg.com/media/EgHmBGwWoAIAwyY.png'];1;0;21;[];[];https://twitter.com/sssirda/status/1297571447435595776;NEPRAVDA;;1;https://pbs.twimg.com/media/EgHmBGwWoAIAwyY.png;;;;;;;[];;;;
1,29754E+18;1,29601E+18;2020-08-23 16:08:52 Střední Evropa (letní čas);23.08.2020;16:08:52;200;9,54658E+17;tschdenglish;E.De.L.;;@daniel_prazak Začala a dokončila jsem VŠ. 😂 Recese. Sucho, horko. Přišlo ANO. Sýrie. Ukrajina. Turecko. Hong Kong, koronavirus...;cs;[];[];[];0;0;1;[];[];https://twitter.com/tschdenglish/status/1297536285977059329;NEPRAVDA;;0;;;;;;;;[{'screen_name': 'daniel_prazak', 'name': 'Daniel Pražák', 'id': '409852890'}];;;;
1,29747E+18;1,29747E+18;2020-08-23 11:42:10 Střední Evropa (letní čas);23.08.2020;11:42:10;200;1,27157E+18;streetsneakmag;Street Sneak Mag;;Nike SB Dunk High Pro QS “Strawberry Cough” původní release měl být 4/20, ale kvůli koronaviru byl release posunut na neurčito. Podle nových informací by měly vyjít ještě do konce toho roku.nejspíš vyjdou ještě do konce tohoto roku. 👀🍓  https://t.co/3CpUIBaO8R;cs;[];[];['https://pbs.twimg.com/media/EgGJVMSWkAAu_X3.jpg', 'https://pbs.twimg.com/media/EgGJVNZX0AACIud.jpg'];0;0;0;[];[];https://twitter.com/streetsneakmag/status/1297469169668104192;NEPRAVDA;;1;https://pbs.twimg.com/media/EgGJVMSWkAAu_X3.jpg;;;;;;;[];;;;
